sci_name,legend,source,event_year,longitude,latitude
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.328686,52.663316
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.32809,51.019967
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.328085,51.020327
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.32773,51.02019
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.325956,50.748605
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.325024,52.661048
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.323547,51.116608
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.322081,52.660132
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.322038,50.691073
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.317811,51.108301
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.315153,50.687526
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.312755,52.40112
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.309371,54.765249
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.308911,54.764887
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.307161,50.581227
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.299158,51.837594
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.29493,51.09126
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.294104,48.014533
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.286678,51.450529
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.284374,50.747323
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.284075,51.37768
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.283999,51.772991
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.28248,51.781928
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.282003,50.74479
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.28094,50.74475
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.280264,51.775441
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.27892,51.77341
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.278844,51.773634
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.275819,51.377315
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.266888,51.365255
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.265728,51.464697
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.25835,50.581961
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.252625,50.720505
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.251766,51.089419
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.249833,51.871187
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.249038,51.085939
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.24418,53.274088
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.241086,53.275192
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.240802,51.712929
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.240566,51.714051
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.239458,51.711077
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.239334,50.885076
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.23924,51.709552
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.237357,53.27409
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.236787,53.272378
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.23572,53.27336
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.232958,53.272668
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.227971,50.673357
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.22182,50.959283
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.218024,50.590555
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.217602,51.547334
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.21165,50.71471
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.202858,50.914957
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.188675,53.334534
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.188285,53.335295
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.184293,50.731648
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.167405,52.875216
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.166813,51.528956
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.164649,51.52903
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.16369,52.88301
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.15933,50.717172
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.159278,48.358296
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.150481,51.438202
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.145352,51.439379
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.145167,50.818238
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.141226,52.059615
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.135519,51.544825
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.135434,51.54932
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.13384,51.542115
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.133676,50.948187
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.129256,51.529178
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.123982,50.971675
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.112043,50.667136
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.111917,51.3569
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.10823,51.509643
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.107394,51.356821
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.105085,51.842347
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.103213,50.703535
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.098856,50.701792
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.093504,53.201575
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.081897,54.432116
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.080097,50.986985
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.075436,53.136713
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.062861,51.332779
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.056044,51.482889
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.051722,51.482944
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.032,50.85157
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.03185,50.850851
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-1.031505,50.850354
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.996443,54.035706
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.995665,51.471507
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.985922,51.49206
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.985588,50.89115
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.976777,50.890984
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.971521,51.491934
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.955628,51.276211
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.9556,51.66075
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.952403,51.669126
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.952106,51.159911
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.951818,51.159998
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.951675,51.159997
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.950901,51.668438
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.94574,51.08135
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.945441,51.082157
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.944293,51.082416
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.94413,51.08107
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.943891,51.081243
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.942861,51.082583
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.941821,43.398984
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.941787,51.510148
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.937898,51.077997
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.925138,52.268857
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.924992,52.268856
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.924701,52.268763
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.917757,51.775895
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.912633,51.545354
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.912252,51.018006
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.890855,46.938767
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.889988,51.616626
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.888456,51.620208
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.886858,51.626487
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.885436,51.625575
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.883283,51.468873
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.875714,46.619093
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.873511,50.957568
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.869243,51.579562
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.868628,50.959319
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.85899,51.0959
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.854737,51.553795
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.845824,51.555461
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.843073,51.188153
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.840317,51.553654
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.828517,51.1979
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.826317,51.573611
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.812058,51.724663
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.808657,51.661237
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.802302,51.738194
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.801122,51.645425
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.795396,51.356412
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.791799,51.732414
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.791715,51.354396
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.791535,46.506904
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.78575,50.861185
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.78426,44.88338
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.775754,50.993185
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.774339,50.99281
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.75341,46.10463
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.747907,51.01663
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.747045,51.016891
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.741892,50.962295
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.740468,50.962279
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.74045,51.563459
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.739152,51.563445
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.738833,51.564521
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.738691,51.56443
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.738545,51.564518
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.736662,49.229324
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.730371,51.578277
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.73009,51.578004
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.727825,51.579014
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.727333,51.078142
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.7271,44.72389
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.726382,51.578998
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.726319,51.578683
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.725963,51.550085
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.724612,51.590669
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.724486,51.546202
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.724101,51.590888
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.723391,51.600771
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.7231,51.55019
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.723072,51.550323
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.72286,51.550186
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.71813,51.564522
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.717085,51.604209
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.713293,51.789217
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.711303,51.01277
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.707412,51.619389
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.705672,51.61964
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.697087,51.601651
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.695186,51.035927
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.69478,51.093521
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.694183,50.873506
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.691475,54.25312
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.69062,51.771073
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.690549,51.771027
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.690046,51.770887
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.689971,51.613081
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.688339,51.149473
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.687338,51.589224
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.686739,51.150533
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.684333,51.150318
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.68187,44.83233
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.67777,44.73515
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.675421,51.158814
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.672719,51.605424
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.671094,50.95571
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.66694,51.34369
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.664934,51.138147
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.664788,45.605329
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.654661,51.683807
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.6498,52.152114
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.643788,51.091457
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.638733,51.056911
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.630559,50.84998
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.622316,50.960946
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.621557,52.273751
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.621395,51.807417
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.620954,51.246895
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.619789,50.8539
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.61842,50.907437
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.61303,51.02905
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.60977,51.841089
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.608999,51.837842
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.608843,51.8382
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.608753,51.836401
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.60868,51.841121
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.608226,51.839362
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.607995,52.591368
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.607924,51.835042
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.6079,51.03105
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.607697,52.591455
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.607248,52.591629
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.60665,52.591892
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.606647,52.591982
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.606505,52.5918
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.606502,52.59189
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.606499,52.59198
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.606355,52.591888
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.606352,52.591978
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.606204,52.591977
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.606201,52.592066
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.606054,52.592065
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.605903,52.592153
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.6059,52.592243
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.605767,52.591792
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.605753,52.592241
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.60575,52.592331
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.605452,52.592417
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.603644,52.593565
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.603638,52.593744
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.603633,52.593924
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.60363,52.594014
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.603491,52.593743
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.603323,52.59437
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.603317,52.59455
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.603314,52.59464
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.602317,51.842709
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.587961,50.950418
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.576772,54.330017
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.575373,50.863843
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.573826,51.290528
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.573475,50.860852
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.57271,44.75983
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.566303,51.092016
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.562535,51.063867
Lampyris noctiluca,Extant (resident),"GBIF.org, 2022",2020.0,-0.562387,51.064045
